,word_guesses,first_pass,solution_words,solution
614,rive;rema;chine,rive N D E rema C chine,Rivedere;macchine,Rivedere macchine
615,ave;oche;liane,BR ave C U oche E MI liane,Brave;cuoche;emiliane,Brave cuoche emiliane
616,lieti;mesti,lieti D O mesti C I,L;ieti;domestici,Lieti domestici
617,lama;mano,lama M mano STRA,La;mamma;nonstra,La mamma nonstra
618,colori;ratto,P I C colori T ratto,Piccolo;ritratto,Piccolo ritratto
619,anche;zana;costa,S T anche Z zana S costa,Stananche;zanasco,Stananche zanasco
620,chef;radici,O chef radici E,Oche;fradice,Oche fradice
621,cari;fiaschi,R I cari fiaschi R,Ricarifia;schir,Ricarifia schir
622,redi;redi;pini,P redi redi S P I pini,Predire;dispiopini,Predire dispiopini
623,arcadia;retti,M arcadia M A retti,Marcad;ia;mairetti,Marcad ia mairetti
624,tre;nodi;ante,tre nodi S T ante,Treno;distante,Treno distante
625,ava;pia;mitra,L ava pia T mitra BI,Lavorapia;tibia,Lavorapia tibia
626,su;remo;est,su BI remo L est IE,Subire;molestie,Subire molestie
627,si;mi;re;re;ora,E si mi O re V E re N ora,Esimio;reverenora,Esimio reverenora
628,ali;Eva;ante,UN ali EV Eva R I ante,Una;lieve;variante,Una lieve variante
629,assi;ara;nato,T assi ST ara PI nato,Tassista;rapinato,Tassista rapinato
630,toga;otto,AT toga LE otto,Atto;galeotto,Atto galeotto
631,verme;ora;di;Cipro;onde,A verme SS ora di Cipro F onde,Aver;messo;radici;profonde,Aver messo radici profonde
632,ora;lodi;pollo,ora C O lodi A pollo,Oracolo;di;Apollo,Oracolo di Apollo
633,randi;arpe;neon;est,randi C arpe R SO neon est E,Randicar;persone;oneste,Randicar persone oneste
634,elmi;colo,B elmi RA colo,Bel;Miracolo,Bel Miracolo
635,fili;torero;ore,fili P torero A T ore,Filiptore;r;oatore,Filiptore r' oatore
636,fa;nomi;coli,fa N nomi R A coli,Fanno;miracoli,Fanno miracoli
637,costa;re;sci,AC costa re LU sci O,Accostare;l;uscio,Accostare l'uscio
638,lente;su;sta,VA lente su RFI sta,Valente;surfista,Valente surfista
639,arnie;testa;capo;agente,F arnie N testa N capo COL agente,Far;niente;stancap;poco;la;gente,Far niente stancap poco la gente
640,per;auto;pista,O per auto pista,Opera;utoptista,Opera utoptista
641,re;la;more;more;pinta;more,C re A la MO more PU more pinta L O more,Cre;a;lamo;more;pupintalo,Cre a' lamo more pupintalo
642,con;etti;osti,con C etti osti CI,Congetti;tostici,Congetti tostici
643,bar;arca;erme,bar RI C arca S erme,Barricar;caserme,Barricar caserme
644,re;tomo;bilia,re D DI tomo bilia RE,Reddito;mobiliare,Reddito mobiliare
645,mici;zie;re;oli,A mici zie D U re V oli,Amicizie;durevoli,Amicizie durevoli
646,avo;scia;rana,F avo scia MB rana,Favosci;ambriana,Favosci ambriana
647,zio;neo;rosa,NA zio neo P E rosa,Nazione;operosa,Nazione operosa
648,irco;retto,AG irco R retto,Agir;corretto,Agir corretto
649,raggio;di,OLT raggio di OSI,Oltregar;gioisi,Oltregar gioisi
650,Tir;maglie;Po;tate,Tir maglie Po tate,Tirmagli;epotate,Tirmagli epotate
651,seria;stele;visi,I seria L stele visi VI,I;seriale;televisivi,I seriale televisivi
652,Va;in;nato,Va SO in C RI nato,Vaso;incrinato,Vaso incrinato
653,servi;teda;lira,E S servi N teda L lira,Esser;venta;dall;ira,Esser venta dall'ira
654,Pan;madia;coli,Pan O RA madia S coli,Panorami;da;sciocoli,Panorami da sciocoli
655,re;casa;ria,F re S casa NG ria,Fresca;sangria,Fresca sangria
656,Icaro;nido;nidi,Icaro O G nido G nidi,I;carogni;d;ogni;dì,I carogni d'ogni dì
657,pia;rada;nubi,pia N U rada nubi AN A,Pianura;danubiana,Pianura danubiana
658,Ra;epa;zana,G Ra ND epa N zana,Grande;panzana,Grande panzana
659,tram;Fo;tasse,tram V E L Fo tasse,Tra;moltofota;sessagesse,Tra moltofota sessagesse
660,colle;cima;tini,colle R I cima RI tini,Colle ric;imaritini,Colle ric imaritini
661,fa;canino;scope,fa canino SA scope RTA,Faccanino;sascope,Faccanino sascope
662,re;serpentina;lastra,ST re serpentina L lastra DA,Stretcher;serpi;nellastra,Stretcher serpi nellastra
663,va;va;spie,E va SI va spie ON E,Evasi;vaspiéone,Evasi vaspiéone
664,est;ari;ante,SI est ari P O S ante,Siesta;riposante,Siesta riposante
665,ala;rampe;est;oli;aria,SC ala rampe R est I NS oli T aria,Scalar;a;mperest;in;solitaria,Scalar a' mperest in solitaria
666,ritto;reo;Eros,SC ritto reo P Eros O,Scriptore;operoso,Scriptore operoso
667,conte;ore;pie,conte N IT ore pie NO,Contenitore;pieno,Contenitore pieno
668,Ciad;est;ari,FO Ciad est U ari O,Foci;ad;estuari,Foci ad estuari
669,in;stecca;dio,L in stecca dio RO,Linsteco;di;Oro,Linsteco di Oro
670,tre;nodi;toro;tori,tre nodi R E T toro MA tori N O,Treno;diretto;Roma;Torino,Treno diretto Roma-Torino
671,pia;gerla;dita;duna;re,pia N gerla PE R dita duna M O re,Pianger;la;perdita;d;un;amore,Pianger la perdita d'un amore
672,vini;epa;cola,O vini CH epa S cola NO,Ovinic;heb;ascolano,Ovinic heb ascolano
673,ali;rio,V ali rio DA,Valirio;Diada,Valirio Diada
674,nani;letto;Enrico,U nani MA letto AL Enrico,Un;animaleto;alenrico,Un animaleto alenrico
675,rivo;ara;azza,CU rivo S ara G azza,Curivo;saragazza,Curivo saragazza
676,mesti;chef;Luna,D O mesti chef I Luna NE,Domestiche;filunane,Domestiche filunane
677,bottiglia;est;ori,bottiglia G H est ori CHE,Bottiglia;gestoriche,Bottiglia gestoriche
678,asso;lime,B asso PO lime,Bassò;polimere,Bassò polimere
679,bus;pero;avi;ava,O bus pero R A L avi T ava,Obù;per;ora;la;vita;va,Obù per ora la vita va
680,Hardy;chine,Hardy chine G U S,Hardych;inegus,Hardych inegus
681,viole;tomo,viole N tomo RBO,Violento;morbo,Violento morbo
682,lente;gale,VA lente L E gale,Valente;legale,Valente legale
683,est;teca;di;si,est A teca L di S si MA,Estate;caldisissima,Estate caldisissima
684,capi;radice;re,capi TA radice M B re,Capitol;a;Radicembre,Capitol a Radicembre
685,re;sci;soma;teso,INC re sci O soma L IN teso,Incresciosoma;lineteso,Incresciosoma lineteso
686,pane;sega,JA pane sega ME,Japanese;game;Gioca;meglio,Japanese game (Gioca meglio)
687,ring;rade;orma,ring HI E rade F orma TA,Ringhiere;deformata,Ringhiere deformata
688,re;arpe,re C arpe N A,Recar;pena,Recar pena
689,prete;denti;moro,prete N denti A moro SI,Pretenzione;diamorosi,Pretenzione diamorosi
690,avo;manico;erma,T avo manico L F erma,Tavoman;icoferma,Tavoman icoferma
691,ripa;rime;ali,M U ripa rime T R ali,Muri;parimetrali,Muri parimetrali
692,ami;come,ami come S T O,Amico;molto,Amico molto
693,agli;odi;assi;razione,T agli AND odi assi C U razione,Tagliando;di;assicurazione,Tagliando di assicurazione
694,erede;chilo,OP erede S chilo,Operè;d;eschilo,Operè d'eschilo
695,nero;bus,PIN nero bus TE,Pinne;robuste,Pinne robuste
696,nari;posta;su;dente,U nari S posta su A dente,Una;risposta;suadente,Una risposta suadente
697,in;Roma;more,in ST Roma R more O,Instromo;armoreo,Instromo armoreo
698,porta;rete;bilia;tacchi,SOP porta rete R RI bilia T tacchi,Sopportare;terribili;attacchi,Sopportare terribili attacchi
699,re;madia;asso,C re madia N AN asso,Crema;di;ananas,Crema di ananas
700,aderenti;ori;medi,S B aderenti V ori medi O,Sbadere;nivore,Sbadere nivore
701,pira;rea;dio,AS pira rea LP O dio,Aspirare;al;podio,Aspirare al podio
702,posa;tela;retto,RI posa N tela VO retto,Riposante;lavorativo,Riposante lavorativo
703,Ivano;edile;ora,Ivano Z edile V R ora,Ivano;ze;dilevrorà,Ivano ze dilevrorà
704,remi;remo;agente,P remi A remo LT agente,Premiare;molto;agente,Premiare molto agente
705,ellissi;oste;freccia,B ellissi M oste N freccia,Bellissimo;stenfreccia,Bellissimo stenfreccia
706,Al;tram;da;la,Al tram da T A la,Altra;mdatala;senza,Altra mdatala senza
707,est;ovino;re;Giano,est R ovino T re V I Giano,Estro;vino;trevigiano,Estro vino trevigiano
708,lista;zar;pinta,lista N zar E S pinta,L;istanze;respinta,L'istanze respinta
709,di;mora;rea;lette,di mora rea lette N O,Dimorare;a;Lettereno,Dimorare a Lettereno
710,arto;nero;lato,C arto nero TO lato,Cartone;rotolato,Cartone rotolato
711,agli;latte;raggio,SB agli AR latte R raggio,Sbagliar;l;attesterraggio,Sbagliar l'attesterraggio
712,re;tesi;agli;amo;pera;erme;dita;lato,re L tesi S B agli amo L TO pera V erme dita T O lato CO,R;Eltes;si;sbagli;amolo;per;aver;meditato;lato,R Eltes si sbagli amolo per aver meditato lato
713,rigidi;letto,F rigidi GO letto,Frigi;d;igolletto,Frigi d igolletto
714,sola;tomo;gas,CON sola tomo NE gas CO,Consolato;mongasco,Consolato mongasco
715,more;fico;re;agente,LA more fico S CE re L agente,L;amore;fi;cosecrel;ag;ente,L'amore fi cosecrel agente
716,re;lame;tina;ali,re G O lame N tina V ali,Regolamenti;navali,Regolamenti navali
717,latte;si;ante,L latte S si O N ante,Ll;atteSSIONANTE,Ll atteSSIONANTE
718,coro;oca;Ati,coro A C E oca MP Ati,Coroace;ocampati,Coroace ocampati
719,accetta;bilie;orsi,IN accetta bilie ST orsi O NI,Inaccettabili;estorsioni,Inaccettabili estorsioni
720,api;medi;ile,G api RR I medi A B ile,Gap;irrimediabile,Gap irrimediabile
721,medi;eco;erme,I M medi AT eco N F erme,Immmediat;econfirme,Immmediat econfirme
722,ara;azza;di;Po;ile,UN ara G azza di S Po N IB ile,Una;ragazza;disponente,Una ragazza disponente
723,orto;catin;retta,orto G RA catin R retta,Ortografia;tinniretta,Ortografia tinniretta
724,erma;otre;tana,erma PO R otre tana T A,Erma;portret;Retatana,Erma portret Retatana
725,picco;esca;Tell,picco L esca PPA Tell E,Piccole;scappatelle,Piccole scappatelle
726,mina;erica;tori,mina CC erica TTA tori E,Minaccé;ricattatori,Minaccé ricattatori
727,Ares;Era;Ebe;fiche,D Ares Era T Ebe N E fiche,Dare;serate;benefiche,Dare serate benefiche
728,azze;conta;agente,PI azze conta NT agente,Piazza;che;conta;ntagente,Piazza che conta ntagente
729,ricamo;dente,RUB ricamo R dente,Rubrica;moderante,Rubrica moderante
730,larve;asini;ontani,VO larve R asini L ontani,Volar;vera;sin;ilontani,Volar vera sin ilontani
731,per;radar;asta;con;Usa,per radar I M asta con T Usa,Perdar;adima;stacusa,Perdar adima stacusa
732,nodo;duna;la,A nodo duna P I la,Anodo;d;una;pila,Anodo d'una pila
733,tori;covata,S tori covata T E,Storico;vate,Storico vate
734,lacci;di;ori;data,lacci di O S ori T A R data,L;accidiosa;ritardata,L'accidiosa ritardata
735,gli;armi;gli;ori,V A gli armi gli ori E,Vagliar;migliorie,Vagliar migliorie
736,ambi;redi;ari,C ambi A redi N ari,Cambiare;dinari,Cambiare dinari
737,scacchi;Riad;esca,AL scacchi Riad AN T esca,Alscacchi;riadante,Alscacchi riadante
738,anta;perla;rada,C anta RE perla ST rada,Cantare;per;la;strada,Cantare per la strada
739,oca;ita;ape;cam,GI oca ita L L ape cam A,Giocai;tall;pecama,Giocai tall pecama
740,anca;topi;Tell,M anca topi AT Tell O,Mancato;piatto tellino,Mancato piatto tellino
741,bacca;oca;tane,TA bacca I oca tane S E,Tabaccai;ocatense,Tabaccai ocatense
742,ricca,BAN ricca,Banrica;cala,Banrica cala
743,mini;Era;dente,CI mini Era C A dente,Ciminiera;cadente,Ciminiera cadente
744,stiva,VA stiva NI,Vasti;vani,Vasti vani
745,fa;Si;per;do;re,fa R Si per do N A re,Farsi;perdonare,Farsi perdonare
746,orma;nodi;stie,F orma nodi N A stie,Formano;dinastie,Formano dinastie
747,in;in;in,in D IS postin PO tin,Indisposti;noti,Indisposti noti
748,musi;rete;stia,musi C rete LE stia LE,Music;retalestiale,Music retalestiale
749,etto;ciocco;tini,U etto DI ciocco LA tini,Ue;tto;di;cioccolatini,Ue tto di cioccolatini
750,teli;mi;ile,G U teli mi T A B ile,GuTEL;imitabile,GuTEL imitabile
751,ambi;semi,ambi ZI O semi R E,Ambizioso;semire,Ambizioso semire
752,gazze;raggi,R E gazze I P A raggi,Regag;Zip;araggi,Regag Zip araggi
753,tina;arpe;pero,tina N T arpe pero NI,Tinantar;peroperoni,Tinantar peroperoni
754,acceso;denti;diga;colo,F acceso RRI denti diga I colo NI,Facer;accorridi;da;Gia;Coloni,Facer accorridi da Gia Coloni
755,poli;avo,poli T I C avo,Politica;viva,Politica viva
756,cam;mina;ras;sai,cam mina ras sai,Camminar;assai,Camminar assai
757,perle;si,S A perle si TO,Saper;l;esito,Saper l'esito
758,in;testa;in,F in testa TU in E,Finte;sta tuine,Finte sta tuine
759,il;lo;la;ara,P il lo la A M ara,Pillola;amara,Pillola amara
760,tori;mici;cani,A T tori C O mici TO S cani,Attori;comici;toscani,Attori comici toscani
761,ara;remi,G ara CO N P remi,Gara;con;premi,Gara con premi
762,avi;diari,G R avi SSI diari,Gravissidi;ari,Gravissidi ari
763,balle;nana;tana,balle R I nana PO LE tana,Ballerina;napoletana,Ballerina napoletana
764,oste;ambi;teda;arti;la,C oste L ambi teda LM arti R la NO,Coste;lambite;dal;mar;tirlando,Coste lambite dal mar tirlando
765,Po;ginepro;chele;nati,Po R TI ginepro chele S IO nati,Portige;noproche;lesionati,Portige noproche lesionati
766,peri;ode;astori,peri O D ode LL astori A,Periodo;della;storia,Periodo della storia
767,ori;tali;tino,"ori EN, tali S tino TI",Orientalisti;noti,Orientalisti noti
768,para;ossa;nume,para D ossa L EI nume,Paradossale;inume,Paradossale inume
769,note;oli;re,note V oli O PE re,Notevoli;opere,Notevoli opere
770,unti;cure,unti M I cure,Un;timicure;va,Un timicure va
771,tris;diva;via;mori,tris diva via mori,Trisdiva;viamori,Trisdiva viamori
772,fra;nero;it,fra nero MAN it HE,Frane;romantiche,Frane romantiche
773,mi;zio;re;conti,mi N U zio SI re SO conti,Minuziosi;resoconti,Minuziosi resoconti
774,giacca;avo;gente,PU giacca R avo L gente,Pugiac;caravolgenti,Pugiac caravolgenti
775,medi;aspo;iris,medi CI N aspo RT iris,Medicina;sportirìs,Medicina sportirìs
776,nido;ode;Era;azze,U nido L ode LL Era G azze,Un;idolo;della;regagazze,Un idolo della regagazze
777,pistole;odi;Erato,pistole N T odi S P Erato,Pistole;nodontisperato,Pistole nodontisperato
778,barca;re,RU barca P re,Rubar;capre,Rubar capre
779,riga;oli;disco,riga G N oli disco LO,Rigagnoli;di;scolo,Rigagnoli di scolo
780,Ra;mar,ST Ra mar OK,Stramar;ok,Stramar ok
781,orma;tele;visi,F orma T tele visi V O,FormaT;televisivo,FormaT televisivo
782,arma;cero,arma DiO DA cero,Armando;d;Acero,Armando d'Acero
783,Ra;note;api;Tom,P Ra note R api S Tom TI,Pranotereapistomti;copri,Pranotereapistomti copri
784,teda;ape;fetta,CON teda NZ ape R fetta,Contedanza;perfetta,Contedanza perfetta
785,fa;Roma;est,fa L BE Roma est RO,F;albero;maestro,F'albero maestro
786,capostazione,UNI capostazione,Unica;postazione,Unica postazione
787,veri;nani;fango;eco;sette;cubi,A veri nani fango N T eco sette cubi RE,Averi;na;nifang;onteco;settecube;in;re,Averi na nifang onteco settecube in re
788,assi;perla;esca,P assi ONE perla P esca,Passione;per;la;pesca,Passione per la pesca
789,chiama;musi;caro,chiama L A musi caro CK,Chi;ama;la;musica;rock,Chi ama la musica rock
790,pini;nei;sola,O pini O nei sola TA,Opinione;isolata,Opinione isolata
791,lega;teso;re,E lega N teso I re E,Elegante;soree,Elegante soree
792,rea;palla;di;avi;vino;vino;mas,AND rea palla di O L avi L LA vino vino OA mas ER,Andrea;palladino;la;villa;novina;o;amaser,Andrea palladino: la villa novina o amaser
793,asso;negra,C asso negra NDE,Cassone;grande,Cassone grande
794,narice;rada;ori;poeti;Cile,U narice R rada B ori O S poeti FFI Cile,Una;ricerra;daborioso;p;ottificile,Una ricerra daborioso p ottificile
795,usto;oca;torrone,G usto S oca L torrone,Gustoso;caltorronne,Gustoso caltorronne
796,spaventato;posta,spaventato posta NO,Spavento;topo;stano,Spavento topo stano
797,leva;topi,E leva topi CCO,Elevato;picco,Elevato picco
798,Po;Aladino,Po E T Aladino,Poeta;ladino,Poeta ladino
799,agente;Mida;amo;dischi,L agente TI Mida H amo dischi VI,La;gente;timida;ha;modi;schivi,La gente timida ha modi schivi
800,padella;casa,COP padella C casa,Coppa;della;laccasa,Coppa della laccasa
801,pesa;fra;nata,S pesa fra Z I O nata,Spesa;frazionata,Spesa frazionata
802,nari;colle;mento,B I nari DI colle GA mento,Binari;di;collegamento,Binari di collegamento
803,remi;gialla;pie,P remi gialla M pie L LO,Premi;giallampo,Premi giallampo
804,musi;ara,musi C ara P,Musica;rap,Musica rap
805,sedia;ree;gente,E sedia ree S I gente,Esedia;reisgente,Esedia reisgente
806,nero;topo;ara,U nero I topo CI ara,Un;eriotop;ocilara,Un'eriotop ocilara
807,unti;copia;ore;tino,unti P I copia T T ore A tino,Un;tipico;piatto;reatino,Un tipico piatto reatino
808,mora;alci;ante;nodi;nave;chiavi,DI mora R E alci ante RR E nodi U nave C chiavi L L A,Dimorare;al;Cianterre;no;di;unave;chiavi,Dimorare al Cianterre no di unave chiavi
809,pera;nato,PE pera FFI nato,Pepar;affinato,Pepar affinato
810,pera;tana;costa,S pera N tana S costa,Speranta;nascosta,Speranta nascosta
811,rane;ami;scola,MI C rane ami N U scola,Micraneam;inuscola,Micraneam inuscola
812,ambi;ode;Teti,SC ambi ode P I Teti,Scambi;o;deporti,Scambi o'deporti
813,more;epa;ava;nodi;ari;asso,A more epa Z ZI ava N nodi P ari P asso,Amore;e;pazza;vanno;di;pari;passo,Amore e pazza vanno di pari passo
814,son;estive;di;ori,DI son estive N di T ori,Disonesti;venditori,Disonesti venditori
815,tori;oca;animali;in,S tori C oca animali T in TO,Storico;canale;italiano,Storico canale italiano
816,ari;Adige;re,P ari T Adige NE re,Parità;di;generazione,Parità di generazione
817,arpe;are,F arpe N are,Far;penare,Far penare
818,pia;refe;onde,pia N U refe C onde,Pianure;feconde,Pianure feconde
819,bar;nere;Napoli;sole;tra,S bar nere U Napoli TI sole U tra L E,Sbarneren;op;uanitiso;leturale,Sbarneren op uanitiso leturale
820,estere;su;Edipo,estere AS su Edipo,Estere;a;susepiedi,Estere a susepiedi
821,Isar;Isar,Isar T Isar DI,I;sarà;radi,I sarà radi
822,griglia;arca;ari,griglia LA B arca ari VA,Grill;al;abaro;c;aria,Grill al abaro c aria
823,medico;rada,NO medico NT rada,Nome;di;Contrada,Nome di Contrada
824,Aci;dio;tre;dee;ali;Ate,G Aci N dio tre dee R E ali Z Z Ate,Gacindio;tre;deerealizzate,Gacindio tre deerealizzate
825,seri;magie,C O seri M magie,Cose;rimagie,Cose rimagie
826,Leda;Eros,Leda LI Eros A,Le;dali;erosa,Le dali erosa
827,vino;mento,DI vino MO mento,Divino;momento,Divino momento
828,ago;nidi;rima;asse,V ago nidi P rima C L asse,Vagoni;di;prima;classe,Vagoni di prima classe
829,Pan;ami;cavi,Pan O R ami cavi S TA,Panoramica;vista,Panoramica vista
830,Fermi;ramo;lesta;atto;va;ferme,I N Fermi E ramo lesta T atto va N II N ferme,Infermie;ramolate;st;attovani;inferme,Infermie ramolate st attovani inferme
831,rade;jato,CIF rade C UP jato,Cifra;decupjato,Cifra decupjato
832,fa;ore;porte,fa M O S ore porte R,Famose;reporter,Famose reporter
833,odi;razzi;ali,odi razzi ali,Odi;razziali,Odi razziali
834,nano;otri;osa,U nano TT otri N osa,Una;notto;trinos,Una notto trinos
835,conte;alpino,conte M alpino LIO,Con;tem;alpino;l;Iorio,Con tem alpino l'Iorio
836,ree;pochi;asso,F ree ZE pochi NC asso,Freezep;oc;incasso,Freezep oc incasso
837,are;chiesa;mi;tori,A PP are C chiesa mi N A tori,Apparecchi;esaminatori,Apparecchi esaminatori
838,rea;ratti,rea ratti,Rearat;tti,Rearat tti
839,modella,RA modella GO,Ramo;del;lago,Ramo del lago
840,Al;Ferrari;cara,Al Ferrari cara,Alf;Ferraricara,Alf Ferraricara
841,metri;pali,CR I metri pali C A,Crime;tripalica,Crime tripalica
842,picco;oca;etto,picco L oca S S etto,Piccolo;cassetto,Piccolo cassetto
843,est;remo;Todi;fuso,M est IE remo L Todi F fuso,Mestiere;molto;difficile,Mestiere molto difficile
844,resta;ossa;diga,C resta R ossa diga LLO,Crestar;ossa;di;gallo,Crestar ossa di gallo
845,tris;mento;disco;orto,tris TE MO mento disco N F orto,Triste;momento;di;sconforto,Triste momento di sconforto
846,assi;zoccolo;rame;tese;ali;in,P assi O zoccolo rame N tese N Z ali in TI,Passiozo;coloramte;senza;limiti,Passiozo coloramte senza limiti
847,ventaglio;ila;ballerini,PA ventaglio D ila M ballerini,Paven;tag;gli;o;dilam,Paven tag gli o' dilam
848,in;odi;etto,in V I odi R etto,Invio;diretto,Invio diretto
849,aglio;zona;menti,SC aglio NA zona G A menti,Scagliozona;g;agamenti,Scagliozona g agamenti
850,anta;in;liane,anta TE S I in liane,Antate;sinioline,Antate sinioline
851,musi;are;Gaeta;tori;tuta,musi C are G Gaeta N tori P E tuta,Musica;regga;età;nipetuta,Musica regga età nipetuta
852,corni;Eros,corni C Eros SA,Cornice;rossa,Cornice rossa
853,legge;ras;dita,legge ras O R dita,Leggera;sordita,Leggera sordita
854,rami;ilus;ora,CE rami ilus L ora TA,Ceramili;usorate,Ceramili usorate
855,tine;colo;sta,SI tine colo G I sta,Sit;in;ecologista,Sit-in ecologista
856,asso;massoni,asso massoni C H E,Assom;assoniche,Assom assoniche
857,more;mori;nera;more,L A more CH E mori NO nera A more,L;amore;che;morì;non;era;amore,L'amore che morì non era amore
858,unno;asola;ante,unno T OC asola M P ante,Un;noto;caso;lampante,Un noto caso lampante
859,parte;alati,ZUP parte MM alati,Zuppa;per;tammalati,Zuppa per tammalati
860,recisi;cera,P recisi N cera,Preci;sincera,Preci sincera
861,sta;in;bus;abile,sta R in bus ON T abile,Star;inbusontabile,Star inbusontabile
862,ape;versi;anello;osa;menta,L ape R versi T anello DI osa LI menta,La;pervertita;nell;odio;s;alimenta,La pervertita nell'odio s'alimenta
863,lente;di;mora,SI lente di mora,Silente;dimora,Silente dimora
864,nodo;orso;che,IR nodo RI orso che T,Ironodori;orsosche,Ironodori orsosche
865,mina;la,DO mina la NO,Dominà;lano,Dominà lano
866,bar;rete;ori,S bar NE rete ori E,Sbarnerete;orie,Sbarnerete orie
867,opposti;chini;Opi,B opposti S chini SC Opi,Boppo;s;tischini;scopi,Boppo s tischini scopi
868,duro;odi,CUS duro M odi,Cusduro;modesti,Cusduro modesti
869,nano;adipe;dente,U nano T adipe N dente,Una;nota;dipendente,Una nota dipendente
870,Tosca;ante,MO Tosca T T ante,Moto;scattante,Moto scattante
871,orsa;anca;are,B orsa BI anca are T E,Borsa;bianca;a;rete,Borsa bianca a rete
872,alci;re;are,C alci A re are T E,Calciare;a;rete,Calciare a rete
873,con;sta;orca;alano,con QUI sta D orca T alano,Conquistador;catalano,Conquistador catalano
874,ave;rea;man;mine;mici,ave rea man mine mici,Avere;amminemi;cicci,Avere amminemi cicci
875,olle;fusti,B olle PA fusti,Bolle;pauste,Bolle pauste
876,mas;nave,mas TI nave MMA,Master;inave,Master inave
877,agli;gare;ve;cubo;timo;ione,agli gare ve LI cubo C U timo Z ione,Agligare;velice;boomerangione,Agligare velice boomerangione
878,fa;Roma;anca,fa T Roma D IB anca,Fatromadi;ba;nanca,Fatromadi ba nanca
879,ode;arti;anni,SP ode ST arti R anni,Spodestar;tiranni,Spodestar tiranni
880,ali;dei;tesi,V ali dei P O tesi,Valide;ipotesi,Valide ipotesi
881,arto;nei,F arto R nei,Far;tornei,Far tornei
882,angelo;redi;nave;agli;sole,FR angelo G O redi U nave S T agli ALO sole,Frange;logore;di;una;vestagliatura;solida,Frange logore di una vestagliatura solida
883,odi;fagioli;ile;lato,C odi fagioli V ile V I O lato,Codifa;giovile;violato,Codifa giovile violato
884,chino;ascia;da;refe;ara,chino NS IL ascia da IA refe LI C ES ara,Chi;non;si;lascia;diariamente;felice;Sara,Chi non si lascia diariamente felice Sara
885,piega;testa;Achille,IM piega testa Achille LI,Impiegate;staachilleli,Impiegate staachilleli
886,sloop;nei;zio,sloop SE nei N O zio,Sloopsee;ne;inozio,Sloopsee ne inozio
887,mantide;pino;capro;onda,A mantide L pino R capro F onda,Amanti;del;Pinocar;profonda,Amanti del Pinocar profonda
888,lega;missae;mani,lega missae R O mani,Legami;saro,Legami saro
889,cala;remo,S cala remo NTI,Scalare;monti,Scalare monti
890,edicola,NOC edicola,Nocè;di;Cola,Nocè di Cola
891,musi;ori;letto,musi C ori G O letto,Musicò;rigoletto,Musicò rigoletto
892,antico;re;animali;coni,C antico re animali N coni C I,Canti;coreani;malinconici,Canti coreani malinconici
893,ore;ore;lista,ATT ore NE ore A lista,Attore;neorealistà,Attore neorealistà
894,gru;pila,gru P pila ICI,Gruppi;laici,Gruppi laici
895,con;tosa;re;ami,con FO R tosa DA re L ami C O,Conforto;sa;dare;l;amico,Conforto sa dare l'amico
896,viola;fa;bacca,viola F fa RA: bacca RA,Violaff;a;rabacara,Violaff a rabacara
897,mani;di;bronzi,mani G O L di S bronzi,Manigoldi;sbroccati,Manigoldi sbroccati
898,nume;seno;ed;anni,nume RO seno T ed IB anni,Numerose;note;di;Bannì,Numerose note di Bannì
899,re;reala;ali,T re M ila reala G ali,Tremila;realag,Tremila realag
900,Ti;Firenze;la;la,Ti Firenze la la,Tifi;renzela,Tifi renzela
901,Lazio;neri;est,DI Lazio neri CHI est A,Dilazione;richiesta,Dilazione richiesta
902,Tanaro;manti,GI Tanaro manti C A,Gitana;romantica,Gitana romantica
903,Po;sub;ante,TI Po E sub ER ante,Tipo;esuberante,Tipo esuberante
904,mare;osa,FR A mare CCI osa,Frama;reccciòsa,Frama reccciòsa
905,are;est;agli;ami,F are F est A gli ami C I,Fare;festa;gli;amici,Fare festa gli amici
906,medi;tori;cono;mento,I M medi A tori cono S CI mento,Immediato;riconoscimento,Immediato riconoscimento
907,stadi;tram,L I stadi tram MI,Lista;di;tram;mì,Lista di tram mì
908,ambi;teso;do,ambi EN teso RD I do,Ambiente;sordo,Ambiente sordo
909,ave;Scola,BR ave Scola RE,Brave;scolare,Brave scolare
910,refe;Ticino,CA refe Ticino MI,Carefetic;inomi,Carefetic inomi
911,testa;re;vie;otre;mani;stazione,CON testa re LA vie N otre G NI mani FE stazione,Contestare;la;vino;tre;gni;manifestazione,Contestare la vino tre gni manifestazione
912,Ciad;navi;getto,S Ciad U navi O getto,Sciad;u;una;vioggetto,Sciad u'una vioggetto
913,pia;con;nave;ore;marci,AM pia con nave LM ore U marci,Ampia;conna;velomore;u;marc,Ampia conna velomore u' marc
914,sponde;sonno,RI sponde RE sonno,Rispondere;e;sonno,Rispondere e sonno
915,unto;odi;Tito,unto N odi VE R Tito,Un;tono;divertito,Un tono divertito
916,fico;Ares;pira;ori,DIF fico LT Ares pira T ori E,Difficoltà;resistoria,Difficoltà resistoria
917,rei;ali;nodi;ambi;negre,PAD rei T ali A nodi B ambi negre CHE,Padre;italiano;di;bambini;gregi,Padre italiano di bambini gregi
918,Portofino;rane;Ati,RAP Portofino rane G Ati VO,Rapporto;finora;negativo,Rapporto finora negativo
919,trave;Ares;re;tegole,AT trave RS Ares T re T tegole,Attraversare;strette;gola,Attraversare strette gola
